spset-old-default,spset-autotuned-fh_1_0,spset-autotuned-fh_1_1,spset-autotuned-fh_1_2,spset-sw-verif,spset-hw-bmc,sp-var-dec-heur,sp-learned-clause-sort-heur,sp-orig-clause-sort-heur,sp-res-order-heur,sp-clause-del-heur,sp-phase-dec-heur,sp-resolution,sp-use-pure-literal-rule,<$solving_time_azure_2_7_10286
1,1,1,1,0,0,0,0,1,1,1,0,0,1,5.02
0,0,0,0,1,0,0,0,1,1,1,0,0,1,0.06
1,0,0,0,1,0,0,0,1,1,1,0,0,1,5.01
0,1,0,0,1,0,0,0,1,1,1,0,0,1,0.02
1,1,0,0,1,0,0,0,1,1,1,0,0,1,5.01
0,0,1,0,1,0,0,0,1,1,1,0,0,1,0.065
1,0,1,0,1,0,0,0,1,1,1,0,0,1,5.01
0,1,1,0,1,0,0,0,1,1,1,0,0,1,0.02
1,1,1,0,1,0,0,0,1,1,1,0,0,1,5.01
0,0,0,1,1,0,0,0,1,1,1,0,0,1,0.06
1,0,0,1,1,0,0,0,1,1,1,0,0,1,5.01
0,1,0,1,1,0,0,0,1,1,1,0,0,1,0.02
1,1,0,1,1,0,0,0,1,1,1,0,0,1,5.01
0,0,1,1,1,0,0,0,1,1,1,0,0,1,0.07
1,0,1,1,1,0,0,0,1,1,1,0,0,1,5.01
0,1,1,1,1,0,0,0,1,1,1,0,0,1,0.02
1,1,1,1,1,0,0,0,1,1,1,0,0,1,5.015
0,0,0,0,0,1,0,0,1,1,1,0,0,1,0.015
1,0,0,0,0,1,0,0,1,1,1,0,0,1,5.0
0,1,0,0,0,1,0,0,1,1,1,0,0,1,0.025
1,1,0,0,0,1,0,0,1,1,1,0,0,1,5.0
0,0,1,0,0,1,0,0,1,1,1,0,0,1,0.01
1,0,1,0,0,1,0,0,1,1,1,0,0,1,5.0
0,1,1,0,0,1,0,0,1,1,1,0,0,1,0.025
1,1,1,0,0,1,0,0,1,1,1,0,0,1,5.0
0,0,0,1,0,1,0,0,1,1,1,0,0,1,0.01
1,0,0,1,0,1,0,0,1,1,1,0,0,1,5.0
0,1,0,1,0,1,0,0,1,1,1,0,0,1,0.045
1,1,0,1,0,1,0,0,1,1,1,0,0,1,5.005
0,0,1,1,0,1,0,0,1,1,1,0,0,1,0.015
1,0,1,1,0,1,0,0,1,1,1,0,0,1,5.0
0,1,1,1,0,1,0,0,1,1,1,0,0,1,0.03
1,1,1,1,0,1,0,0,1,1,1,0,0,1,5.01
0,0,0,0,1,1,0,0,1,1,1,0,0,1,0.02
1,0,0,0,1,1,0,0,1,1,1,0,0,1,5.0
0,1,0,0,1,1,0,0,1,1,1,0,0,1,0.04
1,1,0,0,1,1,0,0,1,1,1,0,0,1,5.0
0,0,1,0,1,1,0,0,1,1,1,0,0,1,0.01
1,0,1,0,1,1,0,0,1,1,1,0,0,1,5.0
0,1,1,0,1,1,0,0,1,1,1,0,0,1,0.04
1,1,1,0,1,1,0,0,1,1,1,0,0,1,5.0
0,0,0,1,1,1,0,0,1,1,1,0,0,1,0.01
1,0,0,1,1,1,0,0,1,1,1,0,0,1,5.0
0,1,0,1,1,1,0,0,1,1,1,0,0,1,0.04
1,1,0,1,1,1,0,0,1,1,1,0,0,1,5.0
0,0,1,1,1,1,0,0,1,1,1,0,0,1,0.02
1,0,1,1,1,1,0,0,1,1,1,0,0,1,5.0
0,1,1,1,1,1,0,0,1,1,1,0,0,1,0.055
1,1,1,1,1,1,0,0,1,1,1,0,0,1,5.0
0,0,0,0,0,0,1,0,1,1,1,0,0,1,0.01
1,0,0,0,0,0,1,0,1,1,1,0,0,1,5.0
0,1,0,0,0,0,1,0,1,1,1,0,0,1,0.03
1,1,0,0,0,0,1,0,1,1,1,0,0,1,3.785
0,0,1,0,0,0,1,0,1,1,1,0,0,1,0.01
1,0,1,0,0,0,1,0,1,1,1,0,0,1,0.23
0,1,1,0,0,0,1,0,1,1,1,0,0,1,0.04
1,1,1,0,0,0,1,0,1,1,1,0,0,1,5.01
0,0,0,1,0,0,1,0,1,1,1,0,0,1,0.01
1,0,0,1,0,0,1,0,1,1,1,0,0,1,5.025
0,1,0,1,0,0,1,0,1,1,1,0,0,1,0.01
1,1,0,1,0,0,1,0,1,1,1,0,0,1,5.045
0,0,1,1,0,0,1,0,1,1,1,0,0,1,0.015
1,0,1,1,0,0,1,0,1,1,1,0,0,1,5.02
0,1,1,1,0,0,1,0,1,1,1,0,0,1,0.0
1,1,1,1,0,0,1,0,1,1,1,0,0,1,5.02
0,0,0,0,1,0,1,0,1,1,1,0,0,1,0.045
1,0,0,0,1,0,1,0,1,1,1,0,0,1,5.01
0,1,0,0,1,0,1,0,1,1,1,0,0,1,0.055
1,1,0,0,1,0,1,0,1,1,1,0,0,1,5.015
0,0,1,0,1,0,1,0,1,1,1,0,0,1,0.015
1,0,1,0,1,0,1,0,1,1,1,0,0,1,5.01
0,1,1,0,1,0,1,0,1,1,1,0,0,1,0.05
1,1,1,0,1,0,1,0,1,1,1,0,0,1,5.01
0,0,0,1,1,0,1,0,1,1,1,0,0,1,0.0
1,0,0,1,1,0,1,0,1,1,1,0,0,1,4.37
0,1,0,1,1,0,1,0,1,1,1,0,0,1,0.005
1,1,0,1,1,0,1,0,1,1,1,0,0,1,1.4
0,0,1,1,1,0,1,0,1,1,1,0,0,1,0.0
1,0,1,1,1,0,1,0,1,1,1,0,0,1,5.01
0,1,1,1,1,0,1,0,1,1,1,0,0,1,0.02
1,1,1,1,1,0,1,0,1,1,1,0,0,1,5.01
0,0,0,0,0,1,1,0,1,1,1,0,0,1,0.015
1,0,0,0,0,1,1,0,1,1,1,0,0,1,5.005
0,1,0,0,0,1,1,0,1,1,1,0,0,1,0.03
1,1,0,0,0,1,1,0,1,1,1,0,0,1,5.005
0,0,1,0,0,1,1,0,1,1,1,0,0,1,0.01
1,0,1,0,0,1,1,0,1,1,1,0,0,1,5.01
0,1,1,0,0,1,1,0,1,1,1,0,0,1,0.04
1,1,1,0,0,1,1,0,1,1,1,0,0,1,5.01
0,0,0,1,0,1,1,0,1,1,1,0,0,1,0.015
1,0,0,1,0,1,1,0,1,1,1,0,0,1,5.01
0,1,0,1,0,1,1,0,1,1,1,0,0,1,0.02
1,1,0,1,0,1,1,0,1,1,1,0,0,1,5.0
0,0,1,1,0,1,1,0,1,1,1,0,0,1,0.01
1,0,1,1,0,1,1,0,1,1,1,0,0,1,5.005
0,1,1,1,0,1,1,0,1,1,1,0,0,1,0.03
1,1,1,1,0,1,1,0,1,1,1,0,0,1,0.35
0,0,0,0,1,1,1,0,1,1,1,0,0,1,0.01
1,0,0,0,1,1,1,0,1,1,1,0,0,1,5.005
0,1,0,0,1,1,1,0,1,1,1,0,0,1,0.04
1,1,0,0,1,1,1,0,1,1,1,0,0,1,5.01
0,0,1,0,1,1,1,0,1,1,1,0,0,1,0.01
1,0,1,0,1,1,1,0,1,1,1,0,0,1,5.005
0,1,1,0,1,1,1,0,1,1,1,0,0,1,0.03
1,1,1,0,1,1,1,0,1,1,1,0,0,1,5.0
0,0,0,1,1,1,1,0,1,1,1,0,0,1,0.015
1,0,0,1,1,1,1,0,1,1,1,0,0,1,5.01
0,1,0,1,1,1,1,0,1,1,1,0,0,1,0.03
1,1,0,1,1,1,1,0,1,1,1,0,0,1,5.0
0,0,1,1,1,1,1,0,1,1,1,0,0,1,0.01
1,0,1,1,1,1,1,0,1,1,1,0,0,1,5.01
0,1,1,1,1,1,1,0,1,1,1,0,0,1,0.025
1,1,1,1,1,1,1,0,1,1,1,0,0,1,5.0
0,0,0,0,0,0,0,1,1,1,1,0,0,1,0.0
1,0,0,0,0,0,0,1,1,1,1,0,0,1,5.0
0,1,0,0,0,0,0,1,1,1,1,0,0,1,0.02
1,1,0,0,0,0,0,1,1,1,1,0,0,1,5.01
0,0,1,0,0,0,0,1,1,1,1,0,0,1,0.0
1,0,1,0,0,0,0,1,1,1,1,0,0,1,5.03
0,1,1,0,0,0,0,1,1,1,1,0,0,1,0.0
1,1,1,0,0,0,0,1,1,1,1,0,0,1,1.955
0,0,0,1,0,0,0,1,1,1,1,0,0,1,0.01
1,0,0,1,0,0,0,1,1,1,1,0,0,1,5.02
0,1,0,1,0,0,0,1,1,1,1,0,0,1,0.01
1,1,0,1,0,0,0,1,1,1,1,0,0,1,5.02
0,0,1,1,0,0,0,1,1,1,1,0,0,1,0.01
1,0,1,1,0,0,0,1,1,1,1,0,0,1,5.02
0,1,1,1,0,0,0,1,1,1,1,0,0,1,0.01
1,1,1,1,0,0,0,1,1,1,1,0,0,1,5.02
0,0,0,0,1,0,0,1,1,1,1,0,0,1,0.065
1,0,0,0,1,0,0,1,1,1,1,0,0,1,5.01
0,1,0,0,1,0,0,1,1,1,1,0,0,1,0.02
1,1,0,0,1,0,0,1,1,1,1,0,0,1,5.01
0,0,1,0,1,0,0,1,1,1,1,0,0,1,0.065
1,0,1,0,1,0,0,1,1,1,1,0,0,1,5.01
0,1,1,0,1,0,0,1,1,1,1,0,0,1,0.02
1,1,1,0,1,0,0,1,1,1,1,0,0,1,5.01
0,0,0,1,1,0,0,1,1,1,1,0,0,1,0.075
1,0,0,1,1,0,0,1,1,1,1,0,0,1,5.01
0,1,0,1,1,0,0,1,1,1,1,0,0,1,0.02
1,1,0,1,1,0,0,1,1,1,1,0,0,1,5.01
0,0,1,1,1,0,0,1,1,1,1,0,0,1,0.06
1,0,1,1,1,0,0,1,1,1,1,0,0,1,5.015
0,1,1,1,1,0,0,1,1,1,1,0,0,1,0.015
1,1,1,1,1,0,0,1,1,1,1,0,0,1,5.025
0,0,0,0,0,1,0,1,1,1,1,0,0,1,0.015
1,0,0,0,0,1,0,1,1,1,1,0,0,1,5.0
0,1,0,0,0,1,0,1,1,1,1,0,0,1,0.02
1,1,0,0,0,1,0,1,1,1,1,0,0,1,5.0
0,0,1,0,0,1,0,1,1,1,1,0,0,1,0.01
1,0,1,0,0,1,0,1,1,1,1,0,0,1,5.0
0,1,1,0,0,1,0,1,1,1,1,0,0,1,0.03
1,1,1,0,0,1,0,1,1,1,1,0,0,1,5.0
0,0,0,1,0,1,0,1,1,1,1,0,0,1,0.02
1,0,0,1,0,1,0,1,1,1,1,0,0,1,5.005
0,1,0,1,0,1,0,1,1,1,1,0,0,1,0.03
1,1,0,1,0,1,0,1,1,1,1,0,0,1,5.0
0,0,1,1,0,1,0,1,1,1,1,0,0,1,0.01
1,0,1,1,0,1,0,1,1,1,1,0,0,1,5.0
0,1,1,1,0,1,0,1,1,1,1,0,0,1,0.03
1,1,1,1,0,1,0,1,1,1,1,0,0,1,5.0
0,0,0,0,1,1,0,1,1,1,1,0,0,1,0.01
1,0,0,0,1,1,0,1,1,1,1,0,0,1,5.0
0,1,0,0,1,1,0,1,1,1,1,0,0,1,0.04
1,1,0,0,1,1,0,1,1,1,1,0,0,1,5.0
0,0,1,0,1,1,0,1,1,1,1,0,0,1,0.01
1,0,1,0,1,1,0,1,1,1,1,0,0,1,5.0
0,1,1,0,1,1,0,1,1,1,1,0,0,1,0.04
1,1,1,0,1,1,0,1,1,1,1,0,0,1,5.0
0,0,0,1,1,1,0,1,1,1,1,0,0,1,0.015
1,0,0,1,1,1,0,1,1,1,1,0,0,1,5.005
0,1,0,1,1,1,0,1,1,1,1,0,0,1,0.04
1,1,0,1,1,1,0,1,1,1,1,0,0,1,5.0
0,0,1,1,1,1,0,1,1,1,1,0,0,1,0.01
1,0,1,1,1,1,0,1,1,1,1,0,0,1,5.0
0,1,1,1,1,1,0,1,1,1,1,0,0,1,0.035
1,1,1,1,1,1,0,1,1,1,1,0,0,1,5.0
0,0,0,0,0,0,1,1,1,1,1,0,0,1,0.01
1,0,0,0,0,0,1,1,1,1,1,0,0,1,5.005
0,1,0,0,0,0,1,1,1,1,1,0,0,1,0.02
1,1,0,0,0,0,1,1,1,1,1,0,0,1,3.68
0,0,1,0,0,0,1,1,1,1,1,0,0,1,0.01
1,0,1,0,0,0,1,1,1,1,1,0,0,1,0.235
0,1,1,0,0,0,1,1,1,1,1,0,0,1,0.04
1,1,1,0,0,0,1,1,1,1,1,0,0,1,5.01
0,0,0,1,0,0,1,1,1,1,1,0,0,1,0.015
1,0,0,1,0,0,1,1,1,1,1,0,0,1,5.02
0,1,0,1,0,0,1,1,1,1,1,0,0,1,0.005
1,1,0,1,0,0,1,1,1,1,1,0,0,1,5.04
0,0,1,1,0,0,1,1,1,1,1,0,0,1,0.015
1,0,1,1,0,0,1,1,1,1,1,0,0,1,5.02
0,1,1,1,0,0,1,1,1,1,1,0,0,1,0.0
1,1,1,1,0,0,1,1,1,1,1,0,0,1,5.02
0,0,0,0,1,0,1,1,1,1,1,0,0,1,0.04
1,0,0,0,1,0,1,1,1,1,1,0,0,1,5.01
0,1,0,0,1,0,1,1,1,1,1,0,0,1,0.055
1,1,0,0,1,0,1,1,1,1,1,0,0,1,5.01
0,0,1,0,1,0,1,1,1,1,1,0,0,1,0.01
1,0,1,0,1,0,1,1,1,1,1,0,0,1,5.01
0,1,1,0,1,0,1,1,1,1,1,0,0,1,0.045
1,1,1,0,1,0,1,1,1,1,1,0,0,1,5.01
0,0,0,1,1,0,1,1,1,1,1,0,0,1,0.0
1,0,0,1,1,0,1,1,1,1,1,0,0,1,4.355
0,1,0,1,1,0,1,1,1,1,1,0,0,1,0.01
1,1,0,1,1,0,1,1,1,1,1,0,0,1,1.38
0,0,1,1,1,0,1,1,1,1,1,0,0,1,0.0
1,0,1,1,1,0,1,1,1,1,1,0,0,1,5.01
0,1,1,1,1,0,1,1,1,1,1,0,0,1,0.03
1,1,1,1,1,0,1,1,1,1,1,0,0,1,5.01
0,0,0,0,0,1,1,1,1,1,1,0,0,1,0.01
1,0,0,0,0,1,1,1,1,1,1,0,0,1,5.0
0,1,0,0,0,1,1,1,1,1,1,0,0,1,0.03
1,1,0,0,0,1,1,1,1,1,1,0,0,1,5.005
0,0,1,0,0,1,1,1,1,1,1,0,0,1,0.01
1,0,1,0,0,1,1,1,1,1,1,0,0,1,5.005
0,1,1,0,0,1,1,1,1,1,1,0,0,1,0.04
1,1,1,0,0,1,1,1,1,1,1,0,0,1,5.01
0,0,0,1,0,1,1,1,1,1,1,0,0,1,0.01
1,0,0,1,0,1,1,1,1,1,1,0,0,1,5.01
0,1,0,1,0,1,1,1,1,1,1,0,0,1,0.02
1,1,0,1,0,1,1,1,1,1,1,0,0,1,5.005
0,0,1,1,0,1,1,1,1,1,1,0,0,1,0.01
1,0,1,1,0,1,1,1,1,1,1,0,0,1,5.005
0,1,1,1,0,1,1,1,1,1,1,0,0,1,0.025
1,1,1,1,0,1,1,1,1,1,1,0,0,1,0.375
0,0,0,0,1,1,1,1,1,1,1,0,0,1,0.02
1,0,0,0,1,1,1,1,1,1,1,0,0,1,5.005
0,1,0,0,1,1,1,1,1,1,1,0,0,1,0.04
1,1,0,0,1,1,1,1,1,1,1,0,0,1,5.01
0,0,1,0,1,1,1,1,1,1,1,0,0,1,0.01
1,0,1,0,1,1,1,1,1,1,1,0,0,1,5.01
0,1,1,0,1,1,1,1,1,1,1,0,0,1,0.025
1,1,1,0,1,1,1,1,1,1,1,0,0,1,5.0
0,0,0,1,1,1,1,1,1,1,1,0,0,1,0.01
1,0,0,1,1,1,1,1,1,1,1,0,0,1,5.01
0,1,0,1,1,1,1,1,1,1,1,0,0,1,0.03
1,1,0,1,1,1,1,1,1,1,1,0,0,1,5.005
0,0,1,1,1,1,1,1,1,1,1,0,0,1,0.01
1,0,1,1,1,1,1,1,1,1,1,0,0,1,5.005
0,1,1,1,1,1,1,1,1,1,1,0,0,1,0.025
1,1,1,1,1,1,1,1,1,1,1,0,0,1,5.005
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0
1,0,0,0,0,0,0,0,0,0,0,1,0,1,5.0
0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.02
1,1,0,0,0,0,0,0,0,0,0,1,0,1,5.01
0,0,1,0,0,0,0,0,0,0,0,1,0,1,0.0
1,0,1,0,0,0,0,0,0,0,0,1,0,1,5.025
0,1,1,0,0,0,0,0,0,0,0,1,0,1,0.0
1,1,1,0,0,0,0,0,0,0,0,1,0,1,2.025
0,0,0,1,0,0,0,0,0,0,0,1,0,1,0.005
1,0,0,1,0,0,0,0,0,0,0,1,0,1,5.02
0,1,0,1,0,0,0,0,0,0,0,1,0,1,0.01
1,1,0,1,0,0,0,0,0,0,0,1,0,1,5.02
0,0,1,1,0,0,0,0,0,0,0,1,0,1,0.01
1,0,1,1,0,0,0,0,0,0,0,1,0,1,5.02
0,1,1,1,0,0,0,0,0,0,0,1,0,1,0.01
1,1,1,1,0,0,0,0,0,0,0,1,0,1,5.02
0,0,0,0,1,0,0,0,0,0,0,1,0,1,0.06
1,0,0,0,1,0,0,0,0,0,0,1,0,1,5.015
0,1,0,0,1,0,0,0,0,0,0,1,0,1,0.02
1,1,0,0,1,0,0,0,0,0,0,1,0,1,5.01
0,0,1,0,1,0,0,0,0,0,0,1,0,1,0.06
1,0,1,0,1,0,0,0,0,0,0,1,0,1,5.01
0,1,1,0,1,0,0,0,0,0,0,1,0,1,0.02
1,1,1,0,1,0,0,0,0,0,0,1,0,1,5.01
0,0,0,1,1,0,0,0,0,0,0,1,0,1,0.065
1,0,0,1,1,0,0,0,0,0,0,1,0,1,5.02
0,1,0,1,1,0,0,0,0,0,0,1,0,1,0.02
1,1,0,1,1,0,0,0,0,0,0,1,0,1,5.015
0,0,1,1,1,0,0,0,0,0,0,1,0,1,0.07
1,0,1,1,1,0,0,0,0,0,0,1,0,1,5.01
0,1,1,1,1,0,0,0,0,0,0,1,0,1,0.02
1,1,1,1,1,0,0,0,0,0,0,1,0,1,5.01
0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.01
1,0,0,0,0,1,0,0,0,0,0,1,0,1,5.0
0,1,0,0,0,1,0,0,0,0,0,1,0,1,0.03
1,1,0,0,0,1,0,0,0,0,0,1,0,1,5.0
0,0,1,0,0,1,0,0,0,0,0,1,0,1,0.02
1,0,1,0,0,1,0,0,0,0,0,1,0,1,5.0
0,1,1,0,0,1,0,0,0,0,0,1,0,1,0.025
1,1,1,0,0,1,0,0,0,0,0,1,0,1,5.0
0,0,0,1,0,1,0,0,0,0,0,1,0,1,0.01
1,0,0,1,0,1,0,0,0,0,0,1,0,1,5.005
0,1,0,1,0,1,0,0,0,0,0,1,0,1,0.03
1,1,0,1,0,1,0,0,0,0,0,1,0,1,5.005
0,0,1,1,0,1,0,0,0,0,0,1,0,1,0.01
1,0,1,1,0,1,0,0,0,0,0,1,0,1,5.0
0,1,1,1,0,1,0,0,0,0,0,1,0,1,0.03
1,1,1,1,0,1,0,0,0,0,0,1,0,1,5.0
0,0,0,0,1,1,0,0,0,0,0,1,0,1,0.01
1,0,0,0,1,1,0,0,0,0,0,1,0,1,5.0
0,1,0,0,1,1,0,0,0,0,0,1,0,1,0.04
1,1,0,0,1,1,0,0,0,0,0,1,0,1,5.005
0,0,1,0,1,1,0,0,0,0,0,1,0,1,0.01
1,0,1,0,1,1,0,0,0,0,0,1,0,1,5.0
0,1,1,0,1,1,0,0,0,0,0,1,0,1,0.04
1,1,1,0,1,1,0,0,0,0,0,1,0,1,5.0
0,0,0,1,1,1,0,0,0,0,0,1,0,1,0.015
1,0,0,1,1,1,0,0,0,0,0,1,0,1,5.0
0,1,0,1,1,1,0,0,0,0,0,1,0,1,0.04
1,1,0,1,1,1,0,0,0,0,0,1,0,1,5.0
0,0,1,1,1,1,0,0,0,0,0,1,0,1,0.01
1,0,1,1,1,1,0,0,0,0,0,1,0,1,5.0
0,1,1,1,1,1,0,0,0,0,0,1,0,1,0.035
1,1,1,1,1,1,0,0,0,0,0,1,0,1,5.0
0,0,0,0,0,0,1,0,0,0,0,1,0,1,0.01
1,0,0,0,0,0,1,0,0,0,0,1,0,1,5.005
0,1,0,0,0,0,1,0,0,0,0,1,0,1,0.02
1,1,0,0,0,0,1,0,0,0,0,1,0,1,3.71
0,0,1,0,0,0,1,0,0,0,0,1,0,1,0.01
1,0,1,0,0,0,1,0,0,0,0,1,0,1,0.225
0,1,1,0,0,0,1,0,0,0,0,1,0,1,0.045
1,1,1,0,0,0,1,0,0,0,0,1,0,1,5.01
0,0,0,1,0,0,1,0,0,0,0,1,0,1,0.01
1,0,0,1,0,0,1,0,0,0,0,1,0,1,5.02
0,1,0,1,0,0,1,0,0,0,0,1,0,1,0.01
1,1,0,1,0,0,1,0,0,0,0,1,0,1,5.04
0,0,1,1,0,0,1,0,0,0,0,1,0,1,0.015
1,0,1,1,0,0,1,0,0,0,0,1,0,1,5.02
0,1,1,1,0,0,1,0,0,0,0,1,0,1,0.0
1,1,1,1,0,0,1,0,0,0,0,1,0,1,5.02
0,0,0,0,1,0,1,0,0,0,0,1,0,1,0.045
1,0,0,0,1,0,1,0,0,0,0,1,0,1,5.005
0,1,0,0,1,0,1,0,0,0,0,1,0,1,0.05
1,1,0,0,1,0,1,0,0,0,0,1,0,1,5.015
0,0,1,0,1,0,1,0,0,0,0,1,0,1,0.01
1,0,1,0,1,0,1,0,0,0,0,1,0,1,5.015
0,1,1,0,1,0,1,0,0,0,0,1,0,1,0.05
1,1,1,0,1,0,1,0,0,0,0,1,0,1,5.01
0,0,0,1,1,0,1,0,0,0,0,1,0,1,0.0
1,0,0,1,1,0,1,0,0,0,0,1,0,1,4.455
0,1,0,1,1,0,1,0,0,0,0,1,0,1,0.01
1,1,0,1,1,0,1,0,0,0,0,1,0,1,1.505
0,0,1,1,1,0,1,0,0,0,0,1,0,1,0.005
1,0,1,1,1,0,1,0,0,0,0,1,0,1,5.01
0,1,1,1,1,0,1,0,0,0,0,1,0,1,0.025
1,1,1,1,1,0,1,0,0,0,0,1,0,1,5.01
0,0,0,0,0,1,1,0,0,0,0,1,0,1,0.01
1,0,0,0,0,1,1,0,0,0,0,1,0,1,5.01
0,1,0,0,0,1,1,0,0,0,0,1,0,1,0.04
1,1,0,0,0,1,1,0,0,0,0,1,0,1,5.01
0,0,1,0,0,1,1,0,0,0,0,1,0,1,0.01
1,0,1,0,0,1,1,0,0,0,0,1,0,1,5.01
0,1,1,0,0,1,1,0,0,0,0,1,0,1,0.04
1,1,1,0,0,1,1,0,0,0,0,1,0,1,5.01
0,0,0,1,0,1,1,0,0,0,0,1,0,1,0.01
1,0,0,1,0,1,1,0,0,0,0,1,0,1,5.01
0,1,0,1,0,1,1,0,0,0,0,1,0,1,0.02
1,1,0,1,0,1,1,0,0,0,0,1,0,1,5.005
0,0,1,1,0,1,1,0,0,0,0,1,0,1,0.01
1,0,1,1,0,1,1,0,0,0,0,1,0,1,5.005
0,1,1,1,0,1,1,0,0,0,0,1,0,1,0.03
1,1,1,1,0,1,1,0,0,0,0,1,0,1,0.385
0,0,0,0,1,1,1,0,0,0,0,1,0,1,0.01
1,0,0,0,1,1,1,0,0,0,0,1,0,1,5.005
0,1,0,0,1,1,1,0,0,0,0,1,0,1,0.04
1,1,0,0,1,1,1,0,0,0,0,1,0,1,5.01
0,0,1,0,1,1,1,0,0,0,0,1,0,1,0.015
1,0,1,0,1,1,1,0,0,0,0,1,0,1,5.01
0,1,1,0,1,1,1,0,0,0,0,1,0,1,0.03
1,1,1,0,1,1,1,0,0,0,0,1,0,1,5.0
0,0,0,1,1,1,1,0,0,0,0,1,0,1,0.01
1,0,0,1,1,1,1,0,0,0,0,1,0,1,5.01
0,1,0,1,1,1,1,0,0,0,0,1,0,1,0.035
1,1,0,1,1,1,1,0,0,0,0,1,0,1,5.0
0,0,1,1,1,1,1,0,0,0,0,1,0,1,0.02
1,0,1,1,1,1,1,0,0,0,0,1,0,1,5.01
0,1,1,1,1,1,1,0,0,0,0,1,0,1,0.03
1,1,1,1,1,1,1,0,0,0,0,1,0,1,5.0
0,0,0,0,0,0,0,1,0,0,0,1,0,1,0.0
1,0,0,0,0,0,0,1,0,0,0,1,0,1,5.0
0,1,0,0,0,0,0,1,0,0,0,1,0,1,0.02
1,1,0,0,0,0,0,1,0,0,0,1,0,1,5.01
0,0,1,0,0,0,0,1,0,0,0,1,0,1,0.0
1,0,1,0,0,0,0,1,0,0,0,1,0,1,5.02
0,1,1,0,0,0,0,1,0,0,0,1,0,1,0.0
1,1,1,0,0,0,0,1,0,0,0,1,0,1,1.905
0,0,0,1,0,0,0,1,0,0,0,1,0,1,0.01
1,0,0,1,0,0,0,1,0,0,0,1,0,1,5.02
0,1,0,1,0,0,0,1,0,0,0,1,0,1,0.01
1,1,0,1,0,0,0,1,0,0,0,1,0,1,5.02
0,0,1,1,0,0,0,1,0,0,0,1,0,1,0.005
1,0,1,1,0,0,0,1,0,0,0,1,0,1,5.02
0,1,1,1,0,0,0,1,0,0,0,1,0,1,0.01
1,1,1,1,0,0,0,1,0,0,0,1,0,1,5.02
0,0,0,0,1,0,0,1,0,0,0,1,0,1,0.065
1,0,0,0,1,0,0,1,0,0,0,1,0,1,5.01
0,1,0,0,1,0,0,1,0,0,0,1,0,1,0.02
1,1,0,0,1,0,0,1,0,0,0,1,0,1,5.01
0,0,1,0,1,0,0,1,0,0,0,1,0,1,0.065
1,0,1,0,1,0,0,1,0,0,0,1,0,1,5.01
0,1,1,0,1,0,0,1,0,0,0,1,0,1,0.02
1,1,1,0,1,0,0,1,0,0,0,1,0,1,5.015
0,0,0,1,1,0,0,1,0,0,0,1,0,1,0.065
1,0,0,1,1,0,0,1,0,0,0,1,0,1,5.015
0,1,0,1,1,0,0,1,0,0,0,1,0,1,0.02
1,1,0,1,1,0,0,1,0,0,0,1,0,1,5.01
0,0,1,1,1,0,0,1,0,0,0,1,0,1,0.06
1,0,1,1,1,0,0,1,0,0,0,1,0,1,5.01
0,1,1,1,1,0,0,1,0,0,0,1,0,1,0.02
1,1,1,1,1,0,0,1,0,0,0,1,0,1,5.01
0,0,0,0,0,1,0,1,0,0,0,1,0,1,0.01
1,0,0,0,0,1,0,1,0,0,0,1,0,1,5.0
0,1,0,0,0,1,0,1,0,0,0,1,0,1,0.02
1,1,0,0,0,1,0,1,0,0,0,1,0,1,5.005
0,0,1,0,0,1,0,1,0,0,0,1,0,1,0.01
1,0,1,0,0,1,0,1,0,0,0,1,0,1,5.0
0,1,1,0,0,1,0,1,0,0,0,1,0,1,0.025
1,1,1,0,0,1,0,1,0,0,0,1,0,1,5.0
0,0,0,1,0,1,0,1,0,0,0,1,0,1,0.01
1,0,0,1,0,1,0,1,0,0,0,1,0,1,5.0
0,1,0,1,0,1,0,1,0,0,0,1,0,1,0.03
1,1,0,1,0,1,0,1,0,0,0,1,0,1,5.0
0,0,1,1,0,1,0,1,0,0,0,1,0,1,0.01
1,0,1,1,0,1,0,1,0,0,0,1,0,1,5.005
0,1,1,1,0,1,0,1,0,0,0,1,0,1,0.03
1,1,1,1,0,1,0,1,0,0,0,1,0,1,5.0
0,0,0,0,1,1,0,1,0,0,0,1,0,1,0.01
1,0,0,0,1,1,0,1,0,0,0,1,0,1,5.0
0,1,0,0,1,1,0,1,0,0,0,1,0,1,0.04
1,1,0,0,1,1,0,1,0,0,0,1,0,1,5.0
0,0,1,0,1,1,0,1,0,0,0,1,0,1,0.01
1,0,1,0,1,1,0,1,0,0,0,1,0,1,5.0
0,1,1,0,1,1,0,1,0,0,0,1,0,1,0.04
1,1,1,0,1,1,0,1,0,0,0,1,0,1,5.0
0,0,0,1,1,1,0,1,0,0,0,1,0,1,0.01
1,0,0,1,1,1,0,1,0,0,0,1,0,1,5.0
0,1,0,1,1,1,0,1,0,0,0,1,0,1,0.04
1,1,0,1,1,1,0,1,0,0,0,1,0,1,5.0
0,0,1,1,1,1,0,1,0,0,0,1,0,1,0.02
1,0,1,1,1,1,0,1,0,0,0,1,0,1,5.0
